Season,Year,City,Name,Sex,NOC,Discipline,Event,Medal
Summer,1996,Atlanta,IZQUIERDO Lilia,Female,CUB,Volleyball,Volleyball - Women,Gold
Summer,1996,Atlanta,LUIS Mireya,Female,CUB,Volleyball,Volleyball - Women,Gold
Summer,1996,Atlanta,O'FARRILL Raisa,Female,CUB,Volleyball,Volleyball - Women,Gold
Summer,1996,Atlanta,RUIZ Yumilka,Female,CUB,Volleyball,Volleyball - Women,Gold
Summer,1996,Atlanta,TORRES Regla,Female,CUB,Volleyball,Volleyball - Women,Gold
Summer,1996,Atlanta,CUI Yongmei,Female,CHN,Volleyball,Volleyball - Women,Silver
Summer,1996,Atlanta,HE Qi,Female,CHN,Volleyball,Volleyball - Women,Silver
Summer,1996,Atlanta,LAI Yawen,Female,CHN,Volleyball,Volleyball - Women,Silver
Summer,1996,Atlanta,LI Yan,Female,CHN,Volleyball,Volleyball - Women,Silver
Summer,1996,Atlanta,SUN Yue,Female,CHN,Volleyball,Volleyball - Women,Silver
Summer,1996,Atlanta,WANG Lina,Female,CHN,Volleyball,Volleyball - Women,Silver
Summer,1996,Atlanta,WANG Yi,Female,CHN,Volleyball,Volleyball - Women,Silver
Summer,1996,Atlanta,WANG Ziling,Female,CHN,Volleyball,Volleyball - Women,Silver
Summer,1996,Atlanta,WU Yongmei,Female,CHN,Volleyball,Volleyball - Women,Silver
Summer,1996,Atlanta,BATEZ Vladimir,Male,SCG,Volleyball,Volleyball - Men,Bronze
Summer,1996,Atlanta,BRĐOVIĆ Dejan,Male,SCG,Volleyball,Volleyball - Men,Bronze
Summer,1996,Atlanta,ÐURIĆ Đorđe,Male,SCG,Volleyball,Volleyball - Men,Bronze
Summer,1996,Atlanta,GERIĆ Andrija,Male,SCG,Volleyball,Volleyball - Men,Bronze
Summer,1996,Atlanta,GRBIĆ Nikola,Male,SCG,Volleyball,Volleyball - Men,Bronze
Summer,1996,Atlanta,GRBIĆ Vladimir,Male,SCG,Volleyball,Volleyball - Men,Bronze
Summer,1996,Atlanta,JOKANOVIĆ Rajko,Male,SCG,Volleyball,Volleyball - Men,Bronze
Summer,1996,Atlanta,KOVAČ Slobodan,Male,SCG,Volleyball,Volleyball - Men,Bronze
Summer,1996,Atlanta,MEŠTER Đula,Male,SCG,Volleyball,Volleyball - Men,Bronze
Summer,1996,Atlanta,PETROVIĆ Žarko,Male,SCG,Volleyball,Volleyball - Men,Bronze
Summer,1996,Atlanta,TANASKOVIĆ Željko,Male,SCG,Volleyball,Volleyball - Men,Bronze
Summer,1996,Atlanta,VUJEVIĆ Goran,Male,SCG,Volleyball,Volleyball - Men,Bronze
Summer,1996,Atlanta,BLANGÉ Peter,Male,NED,Volleyball,Volleyball - Men,Gold
Summer,1996,Atlanta,GÖRTZEN Guido,Male,NED,Volleyball,Volleyball - Men,Gold
Summer,1996,Atlanta,GRABERT Rob,Male,NED,Volleyball,Volleyball - Men,Gold
Summer,1996,Atlanta,HELD Henk Jan,Male,NED,Volleyball,Volleyball - Men,Gold
Summer,1996,Atlanta,LATUHIHIN Misha,Male,NED,Volleyball,Volleyball - Men,Gold
Summer,1996,Atlanta,POSTHUMA Jan,Male,NED,Volleyball,Volleyball - Men,Gold
Summer,1996,Atlanta,RODENBURG Brecht,Male,NED,Volleyball,Volleyball - Men,Gold
Summer,1996,Atlanta,SCHUIL Richard,Male,NED,Volleyball,Volleyball - Men,Gold
Summer,1996,Atlanta,VAN DE GOOR Mike,Male,NED,Volleyball,Volleyball - Men,Gold
Summer,1996,Atlanta,VAN DE GOOR Bas,Male,NED,Volleyball,Volleyball - Men,Gold
Summer,1996,Atlanta,VAN DER MEULEN Olof,Male,NED,Volleyball,Volleyball - Men,Gold
Summer,1996,Atlanta,ZWERVER Ron,Male,NED,Volleyball,Volleyball - Men,Gold
Summer,1996,Atlanta,BERNARDI Lorenzo,Male,ITA,Volleyball,Volleyball - Men,Silver
Summer,1996,Atlanta,BOVOLENTA Vigor,Male,ITA,Volleyball,Volleyball - Men,Silver
Summer,1996,Atlanta,BRACCI Marco,Male,ITA,Volleyball,Volleyball - Men,Silver
Summer,1996,Atlanta,CANTAGALLI Luca,Male,ITA,Volleyball,Volleyball - Men,Silver
Summer,1996,Atlanta,GARDINI Andrea,Male,ITA,Volleyball,Volleyball - Men,Silver
Summer,1996,Atlanta,GIANI Andrea,Male,ITA,Volleyball,Volleyball - Men,Silver
Summer,1996,Atlanta,GRAVINA Pasquale,Male,ITA,Volleyball,Volleyball - Men,Silver
Summer,1996,Atlanta,MEONI Marco,Male,ITA,Volleyball,Volleyball - Men,Silver
Summer,1996,Atlanta,PAPI Samuele,Male,ITA,Volleyball,Volleyball - Men,Silver
Summer,1996,Atlanta,SARTORETTI Andrea,Male,ITA,Volleyball,Volleyball - Men,Silver
Summer,1996,Atlanta,TOFOLI Paolo,Male,ITA,Volleyball,Volleyball - Men,Silver
Summer,1996,Atlanta,ZORZI Andrea,Male,ITA,Volleyball,Volleyball - Men,Silver
Summer,1996,Atlanta,PESHALOV Nikolay,Male,BUL,Weightlifting,Bantamweight (≤59 kilograms) - Men,Bronze
Summer,1996,Atlanta,TANG Lingsheng,Male,CHN,Weightlifting,Bantamweight (≤59 kilograms) - Men,Gold
Summer,1996,Atlanta,SABANIS Leonidas,Male,GRE,Weightlifting,Bantamweight (≤59 kilograms) - Men,Silver
Summer,1996,Atlanta,XIAO Jiangang,Male,CHN,Weightlifting,Featherweight (≤64 kilograms) - Men,Bronze
Summer,1996,Atlanta,SÜLEYMANOĞLU Naim,Male,TUR,Weightlifting,Featherweight (≤64 kilograms) - Men,Gold
Summer,1996,Atlanta,LEONIDIS Valerios,Male,GRE,Weightlifting,Featherweight (≤64 kilograms) - Men,Silver
Summer,1996,Atlanta,MINCHEV Sevdalin,Male,BUL,Weightlifting,Flyweight (≤54 kilograms) - Men,Bronze
Summer,1996,Atlanta,MUTLU Halil,Male,TUR,Weightlifting,Flyweight (≤54 kilograms) - Men,Gold
Summer,1996,Atlanta,ZHANG Xiangsen,Male,CHN,Weightlifting,Flyweight (≤54 kilograms) - Men,Silver
Summer,1996,Atlanta,HOTFRID Denys,Male,UKR,Weightlifting,Heavyweight I (≤99 kilograms) - Men,Bronze
Summer,1996,Atlanta,KAKIASVILI Akakios,Male,GRE,Weightlifting,Heavyweight I (≤99 kilograms) - Men,Gold
Summer,1996,Atlanta,KHRAPATY Anatoly,Male,KAZ,Weightlifting,Heavyweight I (≤99 kilograms) - Men,Silver
Summer,1996,Atlanta,VLAD Nicu,Male,ROU,Weightlifting,Heavyweight II (≤108 kilograms) - Men,Bronze
Summer,1996,Atlanta,TAIMAZOV Tymur,Male,UKR,Weightlifting,Heavyweight II (≤108 kilograms) - Men,Gold
Summer,1996,Atlanta,SYRTSOV Sergey,Male,RUS,Weightlifting,Heavyweight II (≤108 kilograms) - Men,Silver
Summer,1996,Atlanta,COFALIK Andrzej,Male,POL,Weightlifting,Light-Heavyweight (≤83 kilograms) - Men,Bronze
Summer,1996,Atlanta,DIMAS Pyrros,Male,GRE,Weightlifting,Light-Heavyweight (≤83 kilograms) - Men,Gold
Summer,1996,Atlanta,HUSTER Marc,Male,GER,Weightlifting,Light-Heavyweight (≤83 kilograms) - Men,Silver
Summer,1996,Atlanta,FERI Attila,Male,HUN,Weightlifting,Lightweight (≤70 kilograms) - Men,Bronze
Summer,1996,Atlanta,ZHAN Xugang,Male,CHN,Weightlifting,Lightweight (≤70 kilograms) - Men,Gold
Summer,1996,Atlanta,KIM Myong-Nam,Male,PRK,Weightlifting,Lightweight (≤70 kilograms) - Men,Silver
Summer,1996,Atlanta,CARUSO Oliver,Male,GER,Weightlifting,Middle-Heavyweight (≤91 kilograms) - Men,Bronze
Summer,1996,Atlanta,PETROV Aleksey,Male,RUS,Weightlifting,Middle-Heavyweight (≤91 kilograms) - Men,Gold
Summer,1996,Atlanta,KOKAS Leonidas,Male,GRE,Weightlifting,Middle-Heavyweight (≤91 kilograms) - Men,Silver
Summer,1996,Atlanta,CHON Chol-Ho,Male,PRK,Weightlifting,Middleweight (≤76 kilograms) - Men,Bronze
Summer,1996,Atlanta,LARA Pablo,Male,CUB,Weightlifting,Middleweight (≤76 kilograms) - Men,Gold
Summer,1996,Atlanta,YOTOV Yoto,Male,BUL,Weightlifting,Middleweight (≤76 kilograms) - Men,Silver
Summer,1996,Atlanta,KHRISTOV Stefan Botev,Male,AUS,Weightlifting,Super-Heavyweight (>108 kilograms) - Men,Bronze
Summer,1996,Atlanta,CHEMERKIN Andrey,Male,RUS,Weightlifting,Super-Heavyweight (>108 kilograms) - Men,Gold
Summer,1996,Atlanta,WELLER Ronny,Male,GER,Weightlifting,Super-Heavyweight (>108 kilograms) - Men,Silver
Summer,1996,Atlanta,RI Yong-Sam,Male,PRK,Wrestling,Bantamweight Freestyle (≤57 kilograms) - Men,Bronze
Summer,1996,Atlanta,CROSS Kendall,Male,USA,Wrestling,Bantamweight Freestyle (≤57 kilograms) - Men,Gold
Summer,1996,Atlanta,SISSAOURI Gia,Male,CAN,Wrestling,Bantamweight Freestyle (≤57 kilograms) - Men,Silver
Summer,1996,Atlanta,SHENG Zetian,Male,CHN,Wrestling,Bantamweight Greco-Roman (≤57 kilograms) - Men,Bronze
Summer,1996,Atlanta,MELNICHENKO Yury,Male,KAZ,Wrestling,Bantamweight Greco-Roman (≤57 kilograms) - Men,Gold
Summer,1996,Atlanta,HALL Dennis,Male,USA,Wrestling,Bantamweight Greco-Roman (≤57 kilograms) - Men,Silver
Summer,1996,Atlanta,TEDIEIEV Elbrus,Male,UKR,Wrestling,Featherweight Freestyle (≤62 kilograms) - Men,Bronze
Summer,1996,Atlanta,BRANDS Tom,Male,USA,Wrestling,Featherweight Freestyle (≤62 kilograms) - Men,Gold
Summer,1996,Atlanta,JANG Jae-Seong,Male,KOR,Wrestling,Featherweight Freestyle (≤62 kilograms) - Men,Silver
Summer,1996,Atlanta,PIRIM Mehmet Akif,Male,TUR,Wrestling,Featherweight Greco-Roman (≤62 kilograms) - Men,Bronze
Summer,1996,Atlanta,ZAWADZKI Włodzimierz,Male,POL,Wrestling,Featherweight Greco-Roman (≤62 kilograms) - Men,Gold
Summer,1996,Atlanta,MARÉN Juan Luis,Male,CUB,Wrestling,Featherweight Greco-Roman (≤62 kilograms) - Men,Silver
Summer,1996,Atlanta,MAMYROV Maulen,Male,KAZ,Wrestling,Flyweight Freestyle (≤52 kilograms) - Men,Bronze
Summer,1996,Atlanta,YORDANOV Valentin,Male,BUL,Wrestling,Flyweight Freestyle (≤52 kilograms) - Men,Gold
Summer,1996,Atlanta,ABDULLAYEV Namiq,Male,AZE,Wrestling,Flyweight Freestyle (≤52 kilograms) - Men,Silver
Summer,1996,Atlanta,KALASHNYKOV Andriy,Male,UKR,Wrestling,Flyweight Greco-Roman (≤52 kilograms) - Men,Bronze
Summer,1996,Atlanta,NAZARYAN Armen,Male,ARM,Wrestling,Flyweight Greco-Roman (≤52 kilograms) - Men,Gold
Summer,1996,Atlanta,PAULSON Brandon,Male,USA,Wrestling,Flyweight Greco-Roman (≤52 kilograms) - Men,Silver
Summer,1996,Atlanta,SABEJEW Arawat,Male,GER,Wrestling,Heavyweight Freestyle (≤100 kilograms) - Men,Bronze
Summer,1996,Atlanta,ANGLE Kurt,Male,USA,Wrestling,Heavyweight Freestyle (≤100 kilograms) - Men,Gold
Summer,1996,Atlanta,JADIDI Abbas,Male,IRI,Wrestling,Heavyweight Freestyle (≤100 kilograms) - Men,Silver
Summer,1996,Atlanta,LJUNGBERG Mikael,Male,SWE,Wrestling,Heavyweight Greco-Roman (≤100 kilograms) - Men,Bronze
Summer,1996,Atlanta,WROŃSKI Andrzej,Male,POL,Wrestling,Heavyweight Greco-Roman (≤100 kilograms) - Men,Gold
Summer,1996,Atlanta,LISHTVAN Siarhei,Male,BLR,Wrestling,Heavyweight Greco-Roman (≤100 kilograms) - Men,Silver
Summer,1996,Atlanta,VILA Alexis,Male,CUB,Wrestling,Light-Flyweight Freestyle (≤48 kilograms) - Men,Bronze
Summer,1996,Atlanta,KIM Il-Ong,Male,PRK,Wrestling,Light-Flyweight Freestyle (≤48 kilograms) - Men,Gold
Summer,1996,Atlanta,MKRTCHYAN Armen,Male,ARM,Wrestling,Light-Flyweight Freestyle (≤48 kilograms) - Men,Silver
Summer,1996,Atlanta,GULIYEV Zafar,Male,RUS,Wrestling,Light-Flyweight Greco-Roman (≤48 kilograms) - Men,Bronze
Summer,1996,Atlanta,SIM Gwon-Ho,Male,KOR,Wrestling,Light-Flyweight Greco-Roman (≤48 kilograms) - Men,Gold
Summer,1996,Atlanta,PAULAU Aliaksandr,Male,BLR,Wrestling,Light-Flyweight Greco-Roman (≤48 kilograms) - Men,Silver
Summer,1996,Atlanta,K'URT'ANIDZE Eldar,Male,GEO,Wrestling,Light-Heavyweight Freestyle (≤90 kilograms) - Men,Bronze
Summer,1996,Atlanta,KHADEM AZGADHI Rasoul,Male,IRI,Wrestling,Light-Heavyweight Freestyle (≤90 kilograms) - Men,Gold
Summer,1996,Atlanta,KHADARTSEV Makharbek,Male,RUS,Wrestling,Light-Heavyweight Freestyle (≤90 kilograms) - Men,Silver
Summer,1996,Atlanta,BULLMANN Maik,Male,GER,Wrestling,Light-Heavyweight Greco-Roman (≤90 kilograms) - Men,Bronze
Summer,1996,Atlanta,OLIYNYK V'iacheslav,Male,UKR,Wrestling,Light-Heavyweight Greco-Roman (≤90 kilograms) - Men,Gold
Summer,1996,Atlanta,FAFIŃSKI Jacek,Male,POL,Wrestling,Light-Heavyweight Greco-Roman (≤90 kilograms) - Men,Silver
Summer,1996,Atlanta,ZAZIROV Zaza,Male,UKR,Wrestling,Lightweight Freestyle (≤68 kilograms) - Men,Bronze
Summer,1996,Atlanta,BOGIYEV Vadim,Male,RUS,Wrestling,Lightweight Freestyle (≤68 kilograms) - Men,Gold
Summer,1996,Atlanta,SAUNDERS Townsend,Male,USA,Wrestling,Lightweight Freestyle (≤68 kilograms) - Men,Silver
Summer,1996,Atlanta,TRETYAKOV Aleksandr,Male,RUS,Wrestling,Lightweight Greco-Roman (≤68 kilograms) - Men,Bronze
Summer,1996,Atlanta,WOLNY Ryszard,Male,POL,Wrestling,Lightweight Greco-Roman (≤68 kilograms) - Men,Gold
Summer,1996,Atlanta,YALOUZ Ghani,Male,FRA,Wrestling,Lightweight Greco-Roman (≤68 kilograms) - Men,Silver
Summer,1996,Atlanta,KHADEM AZGADHI Amir Reza,Male,IRI,Wrestling,Middleweight Freestyle (≤82 kilograms) - Men,Bronze
Summer,1996,Atlanta,MAGOMEDOV Khadzhimurat,Male,RUS,Wrestling,Middleweight Freestyle (≤82 kilograms) - Men,Gold
Summer,1996,Atlanta,YANG Hyeong-Mo,Male,KOR,Wrestling,Middleweight Freestyle (≤82 kilograms) - Men,Silver
Summer,1996,Atlanta,TSYLENTS Valery,Male,BLR,Wrestling,Middleweight Greco-Roman (≤82 kilograms) - Men,Bronze
Summer,1996,Atlanta,YERLIKAYA Hamza,Male,TUR,Wrestling,Middleweight Greco-Roman (≤82 kilograms) - Men,Gold
Summer,1996,Atlanta,ZANDER Thomas,Male,GER,Wrestling,Middleweight Greco-Roman (≤82 kilograms) - Men,Silver
Summer,1996,Atlanta,BAUMGARTNER Bruce,Male,USA,Wrestling,Super-Heavyweight Freestyle (≤130 kilograms) - Men,Bronze
Summer,1996,Atlanta,DEMIR Mahmut,Male,TUR,Wrestling,Super-Heavyweight Freestyle (≤130 kilograms) - Men,Gold
Summer,1996,Atlanta,MIADZVEDZEU Aliaksei,Male,BLR,Wrestling,Super-Heavyweight Freestyle (≤130 kilograms) - Men,Silver
Summer,1996,Atlanta,MUREICO Sergei,Male,MDA,Wrestling,Super-Heavyweight Greco-Roman (≤130 kilograms) - Men,Bronze
Summer,1996,Atlanta,KARELIN Aleksandr,Male,RUS,Wrestling,Super-Heavyweight Greco-Roman (≤130 kilograms) - Men,Gold
Summer,1996,Atlanta,GHAFFARI Matt,Male,USA,Wrestling,Super-Heavyweight Greco-Roman (≤130 kilograms) - Men,Silver
Summer,1996,Atlanta,OTA Takuya,Male,JPN,Wrestling,Welterweight Freestyle (≤74 kilograms) - Men,Bronze
Summer,1996,Atlanta,SAYTIYEV Buvaysar,Male,RUS,Wrestling,Welterweight Freestyle (≤74 kilograms) - Men,Gold
Summer,1996,Atlanta,PARK Jang-Sun,Male,KOR,Wrestling,Welterweight Freestyle (≤74 kilograms) - Men,Silver
Summer,1996,Atlanta,TRACZ Józef,Male,POL,Wrestling,Welterweight Greco-Roman (≤74 kilograms) - Men,Bronze
Summer,1996,Atlanta,AZCUY Filiberto,Male,CUB,Wrestling,Welterweight Greco-Roman (≤74 kilograms) - Men,Gold
Summer,1996,Atlanta,ASELL Marko,Male,FIN,Wrestling,Welterweight Greco-Roman (≤74 kilograms) - Men,Silver
Summer,2000,Sydney,DEDIEU Virginie,Female,FRA,Artistic Swimming,Duet - Women,Bronze
Summer,2000,Sydney,LIGNOT Myriam,Female,FRA,Artistic Swimming,Duet - Women,Bronze
Summer,2000,Sydney,BRUSNIKINA Olga,Female,RUS,Artistic Swimming,Duet - Women,Gold
Summer,2000,Sydney,KISELYOVA Mariya,Female,RUS,Artistic Swimming,Duet - Women,Gold
Summer,2000,Sydney,TACHIBANA Miya,Female,JPN,Artistic Swimming,Duet - Women,Silver
Summer,2000,Sydney,TAKEDA Miho,Female,JPN,Artistic Swimming,Duet - Women,Silver
Summer,2000,Sydney,TAILLON Jacinthe,Female,CAN,Artistic Swimming,Team - Women,Bronze
Summer,2000,Sydney,TATHAM Reidun,Female,CAN,Artistic Swimming,Team - Women,Bronze
Summer,2000,Sydney,BEAUMONT Lyne,Female,CAN,Artistic Swimming,Team - Women,Bronze
Summer,2000,Sydney,CARVER-DIAS Claire,Female,CAN,Artistic Swimming,Team - Women,Bronze
Summer,2000,Sydney,CHAN Erin,Female,CAN,Artistic Swimming,Team - Women,Bronze
Summer,2000,Sydney,GARCEAU Catherine,Female,CAN,Artistic Swimming,Team - Women,Bronze
Summer,2000,Sydney,LÉTOURNEAU Fanny,Female,CAN,Artistic Swimming,Team - Women,Bronze
Summer,2000,Sydney,NORMAND Kirstin,Female,CAN,Artistic Swimming,Team - Women,Bronze
Summer,2000,Sydney,AZAROVA Yelena,Female,RUS,Artistic Swimming,Team - Women,Gold
Summer,2000,Sydney,BRUSNIKINA Olga,Female,RUS,Artistic Swimming,Team - Women,Gold
Summer,2000,Sydney,KISELYOVA Mariya,Female,RUS,Artistic Swimming,Team - Women,Gold
Summer,2000,Sydney,NOVOKSHCHENOVA Olga,Female,RUS,Artistic Swimming,Team - Women,Gold
Summer,2000,Sydney,SOYA Yelena,Female,RUS,Artistic Swimming,Team - Women,Gold
Summer,2000,Sydney,VASILYEVA Yuliya,Female,RUS,Artistic Swimming,Team - Women,Gold
Summer,2000,Sydney,VASYUKOVA Olga,Female,RUS,Artistic Swimming,Team - Women,Gold
Summer,2000,Sydney,PERSHINA Irina,Female,RUS,Artistic Swimming,Team - Women,Gold
Summer,2000,Sydney,EGAMI Ayano,Female,JPN,Artistic Swimming,Team - Women,Silver
Summer,2000,Sydney,FUJII Raika,Female,JPN,Artistic Swimming,Team - Women,Silver
Summer,2000,Sydney,JIMBO Rei,Female,JPN,Artistic Swimming,Team - Women,Silver
Summer,2000,Sydney,TACHIBANA Miya,Female,JPN,Artistic Swimming,Team - Women,Silver
Summer,2000,Sydney,TAKEDA Miho,Female,JPN,Artistic Swimming,Team - Women,Silver
Summer,2000,Sydney,ISODA Yoko,Female,JPN,Artistic Swimming,Team - Women,Silver
Summer,2000,Sydney,TATSUMI Juri,Female,JPN,Artistic Swimming,Team - Women,Silver
Summer,2000,Sydney,YONEDA Yuko,Female,JPN,Artistic Swimming,Team - Women,Silver
Summer,2000,Sydney,YONEDA Yoko,Female,JPN,Artistic Swimming,Team - Women,Silver
Summer,2000,Sydney,MONTMINY Anne,Female,CAN,Diving,Platform - Women,Bronze
Summer,2000,Sydney,WILKINSON Laura,Female,USA,Diving,Platform - Women,Gold
Summer,2000,Sydney,LI Na,Female,CHN,Diving,Platform - Women,Silver
Summer,2000,Sydney,LINDNER Dörte,Female,GER,Diving,Springboard - Women,Bronze
Summer,2000,Sydney,FU Mingxia,Female,CHN,Diving,Springboard - Women,Gold
Summer,2000,Sydney,GUO Jingjing,Female,CHN,Diving,Springboard - Women,Silver
Summer,2000,Sydney,GILMORE Rebecca,Female,AUS,Diving,Synchronized Platform - Women,Bronze
Summer,2000,Sydney,TOURKY-WIGGINS Loudy,Female,AUS,Diving,Synchronized Platform - Women,Bronze
Summer,2000,Sydney,LI Na,Female,CHN,Diving,Synchronized Platform - Women,Gold
Summer,2000,Sydney,SANG Xue,Female,CHN,Diving,Synchronized Platform - Women,Gold
Summer,2000,Sydney,MONTMINY Anne,Female,CAN,Diving,Synchronized Platform - Women,Silver
Summer,2000,Sydney,HEYMANS Emilie,Female,CAN,Diving,Synchronized Platform - Women,Silver
Summer,2000,Sydney,ZHUPINA Olena,Female,UKR,Diving,Synchronized Springboard - Women,Bronze
Summer,2000,Sydney,SOROKINA Hanna,Female,UKR,Diving,Synchronized Springboard - Women,Bronze
Summer,2000,Sydney,ILYINA Vera,Female,RUS,Diving,Synchronized Springboard - Women,Gold
Summer,2000,Sydney,PAKHALINA Yuliya,Female,RUS,Diving,Synchronized Springboard - Women,Gold
Summer,2000,Sydney,FU Mingxia,Female,CHN,Diving,Synchronized Springboard - Women,Silver
Summer,2000,Sydney,GUO Jingjing,Female,CHN,Diving,Synchronized Springboard - Women,Silver
Summer,2000,Sydney,SAUTIN Dmitry,Male,RUS,Diving,Platform - Men,Bronze
Summer,2000,Sydney,TIAN Liang,Male,CHN,Diving,Platform - Men,Gold
Summer,2000,Sydney,HU Jia,Male,CHN,Diving,Platform - Men,Silver
Summer,2000,Sydney,SAUTIN Dmitry,Male,RUS,Diving,Springboard - Men,Bronze
Summer,2000,Sydney,XIONG Ni,Male,CHN,Diving,Springboard - Men,Gold
Summer,2000,Sydney,PLATAS Fernando,Male,MEX,Diving,Springboard - Men,Silver
Summer,2000,Sydney,HEMPEL Jan,Male,GER,Diving,Synchronized Platform - Men,Bronze
Summer,2000,Sydney,MEYER Heiko,Male,GER,Diving,Synchronized Platform - Men,Bronze
Summer,2000,Sydney,SAUTIN Dmitry,Male,RUS,Diving,Synchronized Platform - Men,Gold
Summer,2000,Sydney,LUKASHIN Igor,Male,RUS,Diving,Synchronized Platform - Men,Gold
Summer,2000,Sydney,TIAN Liang,Male,CHN,Diving,Synchronized Platform - Men,Silver
Summer,2000,Sydney,HU Jia,Male,CHN,Diving,Synchronized Platform - Men,Silver
Summer,2000,Sydney,NEWBERY Robert,Male,AUS,Diving,Synchronized Springboard - Men,Bronze
Summer,2000,Sydney,PULLAR Dean,Male,AUS,Diving,Synchronized Springboard - Men,Bronze
Summer,2000,Sydney,XIAO Hailiang,Male,CHN,Diving,Synchronized Springboard - Men,Gold
Summer,2000,Sydney,XIONG Ni,Male,CHN,Diving,Synchronized Springboard - Men,Gold
Summer,2000,Sydney,SAUTIN Dmitry,Male,RUS,Diving,Synchronized Springboard - Men,Silver
Summer,2000,Sydney,DOBROSKOK Aleksandr,Male,RUS,Diving,Synchronized Springboard - Men,Silver
Summer,2000,Sydney,ZHIVANEVSKAYA Nina,Female,ESP,Swimming,100 metres Backstroke - Women,Bronze
Summer,2000,Sydney,MOCANU Diana,Female,ROU,Swimming,100 metres Backstroke - Women,Gold
Summer,2000,Sydney,NAKAMURA Mai,Female,JPN,Swimming,100 metres Backstroke - Women,Silver
Summer,2000,Sydney,HEYNS Penny,Female,RSA,Swimming,100 metres Breaststroke - Women,Bronze
Summer,2000,Sydney,QUANN-JENDRICK Megan,Female,USA,Swimming,100 metres Breaststroke - Women,Gold
Summer,2000,Sydney,JONES Leisel,Female,AUS,Swimming,100 metres Breaststroke - Women,Silver
Summer,2000,Sydney,TORRES Dara,Female,USA,Swimming,100 metres Butterfly - Women,Bronze
Summer,2000,Sydney,DE BRUIJN Inge,Female,NED,Swimming,100 metres Butterfly - Women,Gold
Summer,2000,Sydney,MORAVCOVÁ Martina,Female,SVK,Swimming,100 metres Butterfly - Women,Silver
Summer,2000,Sydney,THOMPSON Jenny,Female,USA,Swimming,100 metres Freestyle - Women,Bronze
Summer,2000,Sydney,TORRES Dara,Female,USA,Swimming,100 metres Freestyle - Women,Bronze
Summer,2000,Sydney,DE BRUIJN Inge,Female,NED,Swimming,100 metres Freestyle - Women,Gold
Summer,2000,Sydney,ALSHAMMAR Therèse,Female,SWE,Swimming,100 metres Freestyle - Women,Silver
Summer,2000,Sydney,NAKAO Miki,Female,JPN,Swimming,200 metres Backstroke - Women,Bronze
Summer,2000,Sydney,MOCANU Diana,Female,ROU,Swimming,200 metres Backstroke - Women,Gold
Summer,2000,Sydney,MARACINEANU Roxana,Female,FRA,Swimming,200 metres Backstroke - Women,Silver
Summer,2000,Sydney,BEARD Amanda,Female,USA,Swimming,200 metres Breaststroke - Women,Bronze
Summer,2000,Sydney,KOVÁCS Ágnes,Female,HUN,Swimming,200 metres Breaststroke - Women,Gold
Summer,2000,Sydney,KOWAL Kristy,Female,USA,Swimming,200 metres Breaststroke - Women,Silver
Summer,2000,Sydney,THOMAS Petria,Female,AUS,Swimming,200 metres Butterfly - Women,Bronze
Summer,2000,Sydney,HYMAN Misty,Female,USA,Swimming,200 metres Butterfly - Women,Gold
Summer,2000,Sydney,O'NEILL Susie,Female,AUS,Swimming,200 metres Butterfly - Women,Silver
Summer,2000,Sydney,POLL Claudia,Female,CRC,Swimming,200 metres Freestyle - Women,Bronze
Summer,2000,Sydney,O'NEILL Susie,Female,AUS,Swimming,200 metres Freestyle - Women,Gold
Summer,2000,Sydney,MORAVCOVÁ Martina,Female,SVK,Swimming,200 metres Freestyle - Women,Silver
Summer,2000,Sydney,TEUSCHER Cristina,Female,USA,Swimming,200 metres Individual Medley - Women,Bronze
Summer,2000,Sydney,KLOCHKOVA Yana,Female,UKR,Swimming,200 metres Individual Medley - Women,Gold
Summer,2000,Sydney,COADĂ-CĂŞLARU Beatrice,Female,ROU,Swimming,200 metres Individual Medley - Women,Silver
Summer,2000,Sydney,ALSHAMMAR Therèse,Female,SWE,Swimming,4 x 100 metres Freestyle Relay - Women,Bronze
Summer,2000,Sydney,JÖHNCKE Louise,Female,SWE,Swimming,4 x 100 metres Freestyle Relay - Women,Bronze
Summer,2000,Sydney,LILLHAGE Josefin,Female,SWE,Swimming,4 x 100 metres Freestyle Relay - Women,Bronze
Summer,2000,Sydney,SJÖBERG Johanna,Female,SWE,Swimming,4 x 100 metres Freestyle Relay - Women,Bronze
Summer,2000,Sydney,KAMMERLING Anna-Karin,Female,SWE,Swimming,4 x 100 metres Freestyle Relay - Women,Bronze
